date                   ,end_date               ,label
2020-07-03 14:03:25.955,2020-07-03 14:03:45.224,Chambre
2020-07-03 14:03:33.350,2020-07-03 14:03:46.467,Salle de bain
2020-07-03 14:03:46.467,2020-07-03 14:03:51.959,Chambre
2020-07-03 14:03:51.959,2020-07-03 14:04:04.079,Salle de bain
2020-07-03 14:32:51.876,2020-07-03 14:33:00.962,Cuisine
2020-07-03 14:32:58.005,2020-07-03 14:33:10.327,Chambre
2020-07-03 14:33:00.962,2020-07-03 14:33:14.061,Balcon
2020-07-03 14:33:14.061,2020-07-03 14:33:35.286,Chambre
2020-07-03 14:33:42.251,2020-07-03 14:33:42.610,Cuisine
2020-07-03 14:33:42.610,2020-07-03 14:33:46.460,Chambre
2020-07-03 14:33:44.429,2020-07-03 14:33:50.945,Balcon
2020-07-03 14:35:11.772,2020-07-03 14:35:22.347,Cuisine
2020-07-03 14:35:13.956,2020-07-03 14:35:26.778,Chambre
2020-07-03 14:35:22.347,2020-07-03 14:35:29.524,Tapis de sport
2020-07-03 14:35:26.778,2020-07-03 14:35:31.489,Salon
2020-07-03 14:35:29.524,2020-07-03 14:35:40.394,Chambre
2020-07-03 14:35:31.489,2020-07-03 14:35:42.244,Tapis de sport
2020-07-03 14:35:40.394,2020-07-03 14:35:43.837,Chambre
2020-07-03 14:35:42.244,2020-07-03 14:35:55.874,Salon
2020-07-03 14:35:55.874,2020-07-03 14:36:11.046,Chambre
2020-07-03 14:36:11.046,2020-07-03 14:36:22.722,Cuisine
2020-07-03 14:36:21.449,2020-07-03 14:36:26.051,Chambre
2020-07-03 14:36:26.051,2020-07-03 14:36:40.789,Cuisine
2020-07-03 14:36:44.392,2020-07-03 14:36:44.633,Chambre
2020-07-03 14:36:44.633,2020-07-03 14:36:55.689,Cuisine
2020-07-03 14:36:53.961,2020-07-03 14:37:05.474,Chambre
2020-07-03 14:36:55.689,2020-07-03 14:37:06.775,Cuisine
2020-07-03 14:37:06.775,2020-07-03 14:37:36.616,Chambre
2020-07-03 14:37:36.616,2020-07-03 14:37:47.696,Cuisine
2020-07-03 14:38:44.877,2020-07-03 14:38:54.063,Placard couvert
2020-07-03 14:41:51.882,2020-07-03 14:42:02.942,Cuisine
2020-07-03 14:42:01.140,2020-07-03 14:42:07.272,Chambre
2020-07-03 14:42:02.942,2020-07-03 14:42:14.065,Cuisine
2020-07-03 14:42:14.065,2020-07-03 14:42:21.137,Chambre
2020-07-03 14:42:21.137,2020-07-03 14:42:36.748,Cuisine
2020-07-03 14:42:36.748,2020-07-03 14:42:41.305,Chambre
2020-07-03 14:42:41.305,2020-07-03 14:42:51.931,Cuisine
2020-07-03 14:42:45.458,2020-07-03 14:42:53.090,Chambre
2020-07-03 14:42:51.931,2020-07-03 14:43:00.975,Cuisine
2020-07-03 14:43:00.975,2020-07-03 14:43:21.710,Chambre
2020-07-03 14:43:21.710,2020-07-03 14:43:32.861,Cuisine
2020-07-03 14:43:32.861,2020-07-03 14:43:42.501,Chambre
2020-07-03 14:43:42.501,2020-07-03 14:43:51.059,Cuisine
2020-07-03 14:43:46.889,2020-07-03 14:43:52.573,Chambre
2020-07-03 14:43:51.059,2020-07-03 14:44:02.759,Cuisine
2020-07-03 14:43:52.573,2020-07-03 14:44:06.939,Chambre
2020-07-03 14:44:02.759,2020-07-03 14:44:12.362,Cuisine
2020-07-03 14:44:51.444,2020-07-03 14:45:02.511,Cuisine
2020-07-03 14:45:00.856,2020-07-03 14:45:15.121,Chambre
2020-07-03 14:45:02.511,2020-07-03 14:45:16.160,Cuisine
2020-07-03 14:45:16.160,2020-07-03 14:45:21.312,Chambre
2020-07-03 14:45:21.312,2020-07-03 14:45:33.381,Cuisine
2020-07-03 14:45:26.633,2020-07-03 14:45:36.364,Chambre
2020-07-03 14:45:33.381,2020-07-03 14:45:42.068,Cuisine
2020-07-03 14:45:36.364,2020-07-03 14:45:51.899,Chambre
2020-07-03 14:45:51.899,2020-07-03 14:45:59.913,Chambre
2020-07-03 14:46:03.680,2020-07-03 14:46:11.275,Chambre
2020-07-03 14:59:32.537,2020-07-03 14:59:41.171,Chambre
2020-07-03 14:59:44.910,2020-07-03 14:59:52.771,Cuisine
2020-07-03 14:59:52.771,2020-07-03 15:00:12.487,Chambre
2020-07-03 17:04:26.942,2020-07-03 17:04:41.571,Chambre
2020-07-03 17:04:44.804,2020-07-03 17:04:52.609,Cuisine
2020-07-03 17:04:51.453,2020-07-03 17:04:58.197,Chambre
2020-07-03 17:04:52.609,2020-07-03 17:04:59.192,Cuisine
2020-07-03 17:04:59.192,2020-07-03 17:05:09.247,Chambre
2020-07-03 17:05:09.247,2020-07-03 17:05:20.329,Cuisine
2020-07-03 17:05:20.329,2020-07-03 17:05:50.195,Chambre
2020-07-03 17:05:50.195,2020-07-03 17:05:59.814,Cuisine
2020-07-03 17:05:52.611,2020-07-03 17:06:10.212,Chambre
2020-07-03 17:06:12.956,2020-07-03 17:06:40.247,Chambre
2020-07-03 17:06:40.247,2020-07-03 17:06:48.836,Cuisine
2020-07-03 17:06:48.836,2020-07-03 17:07:20.302,Chambre
2020-07-03 17:07:20.302,2020-07-03 17:07:28.970,Salle de bain
2020-07-03 17:07:26.073,2020-07-03 17:07:33.530,Chambre
2020-07-03 17:07:28.970,2020-07-03 17:07:39.558,Salle de bain
2020-07-03 17:07:33.530,2020-07-03 17:07:44.503,Chambre
2020-07-03 17:07:39.558,2020-07-03 17:07:48.607,Salle de bain
2020-07-03 17:07:44.503,2020-07-03 17:07:55.518,Chambre
2020-07-03 17:07:48.607,2020-07-03 17:08:00.254,Salle de bain
2020-07-03 17:07:55.518,2020-07-03 17:08:01.938,Chambre
2020-07-03 17:08:00.254,2020-07-03 17:08:08.370,Salle de bain
2020-07-03 17:08:01.938,2020-07-03 17:08:17.951,Chambre
2020-07-03 17:08:08.370,2020-07-03 17:08:19.019,Cuisine
2020-07-03 17:08:17.951,2020-07-03 17:08:22.522,Chambre
2020-07-03 17:08:19.019,2020-07-03 17:08:30.118,Cuisine
2020-07-03 17:08:22.522,2020-07-03 17:08:34.733,Chambre
2020-07-03 17:08:30.118,2020-07-03 17:08:39.253,Cuisine
2020-07-03 17:08:34.733,2020-07-03 17:08:48.266,Chambre
2020-07-03 17:08:39.253,2020-07-03 17:08:49.805,Cuisine
2020-07-03 17:08:49.805,2020-07-03 17:08:58.905,Chambre
2020-07-03 17:08:58.905,2020-07-03 17:09:09.455,Cuisine
2020-07-03 17:09:01.943,2020-07-03 17:09:15.314,Chambre
2020-07-03 17:09:09.455,2020-07-03 17:09:16.372,Balcon
2020-07-03 17:09:15.314,2020-07-03 17:09:19.536,Salon
2020-07-03 17:09:16.372,2020-07-03 17:09:20.612,Chambre
2020-07-03 17:09:19.536,2020-07-03 17:09:27.455,Cuisine
2020-07-03 17:09:20.612,2020-07-03 17:09:28.444,Salon
2020-07-03 17:09:27.455,2020-07-03 17:09:29.640,Tapis de sport
2020-07-03 17:09:28.444,2020-07-03 17:09:37.456,Chambre
2020-07-03 17:09:29.640,2020-07-03 17:09:45.303,Tapis de sport
2020-07-03 17:09:45.303,2020-07-03 17:09:48.417,Chambre
2020-07-03 17:09:48.417,2020-07-03 17:09:58.559,Tapis de sport
2020-07-03 17:09:49.536,2020-07-03 17:09:59.951,Chambre
2020-07-03 17:09:58.559,2020-07-03 17:10:09.660,Salon
2020-07-03 17:10:09.660,2020-07-03 17:10:18.836,Chambre
2020-07-03 17:10:18.836,2020-07-03 17:10:28.406,Salon
2020-07-03 17:10:28.406,2020-07-03 17:10:49.613,Chambre
2020-07-03 17:10:49.613,2020-07-03 17:10:59.969,Tapis de sport
2020-07-03 17:10:56.486,2020-07-03 17:11:05.788,Salon
2020-07-03 17:13:22.498,2020-07-03 17:13:31.542,Salon
2020-07-03 17:13:31.542,2020-07-03 17:13:41.233,Chambre
2020-07-03 17:13:41.233,2020-07-03 17:13:48.768,Salon
2020-07-03 17:13:48.768,2020-07-03 17:14:19.037,Chambre
2020-07-03 17:14:19.037,2020-07-03 17:14:27.233,Cuisine
2020-07-03 17:14:21.419,2020-07-03 17:14:33.145,Salon
2020-07-03 17:14:27.233,2020-07-03 17:14:34.732,Chambre
2020-07-03 17:14:33.145,2020-07-03 17:14:42.179,Cuisine
2020-07-03 17:14:42.179,2020-07-03 17:15:13.002,Chambre
2020-07-03 17:15:13.002,2020-07-03 17:15:30.623,Cuisine
2020-07-03 17:15:30.623,2020-07-03 17:15:30.863,Chambre
2020-07-03 17:15:38.452,2020-07-03 17:15:40.630,Cuisine
2020-07-03 17:15:42.953,2020-07-03 17:15:48.492,Chambre
2020-07-03 17:15:48.492,2020-07-03 17:15:56.366,Réfrigérateur
2020-07-03 17:15:50.904,2020-07-03 17:15:59.382,Cuisine
2020-07-03 17:15:56.366,2020-07-03 17:16:06.448,Réfrigérateur
2020-07-03 17:15:59.382,2020-07-03 17:16:08.148,Cuisine
2020-07-03 17:17:14.028,2020-07-03 17:17:18.619,Cuisine
2020-07-03 17:17:15.227,2020-07-03 17:17:25.398,Chambre
2020-07-03 17:17:18.619,2020-07-03 17:17:31.727,Salon
2020-07-03 17:17:25.398,2020-07-03 17:17:37.001,Chambre
2020-07-03 17:17:31.727,2020-07-03 17:17:38.827,Cuisine
2020-07-03 17:17:37.001,2020-07-03 17:17:48.681,Chambre
2020-07-03 17:17:38.827,2020-07-03 17:17:51.962,Cuisine
2020-07-03 17:17:48.681,2020-07-03 17:17:53.430,Chambre
2020-07-03 17:17:53.430,2020-07-03 17:17:53.577,Réfrigérateur
2020-07-03 17:17:53.577,2020-07-03 17:18:03.832,Chambre
2020-07-03 17:17:59.071,2020-07-03 17:18:08.748,Cuisine
2020-07-03 17:18:03.832,2020-07-03 17:18:14.080,Chambre
2020-07-03 17:18:08.748,2020-07-03 17:18:18.399,Cuisine
2020-07-03 17:19:02.193,2020-07-03 17:19:09.131,Cuisine
2020-07-03 17:19:06.155,2020-07-03 17:19:12.777,Salon
2020-07-03 17:19:54.278,2020-07-03 17:19:58.335,Salon
2020-07-03 17:19:55.836,2020-07-03 17:20:02.765,Chambre
2020-07-03 17:20:19.580,2020-07-03 17:20:42.529,Chambre
2020-07-03 17:20:42.529,2020-07-03 17:20:50.135,Cuisine
2020-07-03 17:20:44.410,2020-07-03 17:20:51.042,Chambre
2020-07-03 17:20:51.042,2020-07-03 17:21:07.036,Chambre
2020-07-03 17:20:59.231,2020-07-03 17:21:08.813,Cuisine
2020-07-03 17:21:07.036,2020-07-03 17:21:12.164,Chambre
2020-07-03 17:21:12.164,2020-07-03 17:21:19.478,Salon
2020-07-03 17:21:13.325,2020-07-03 17:21:24.048,Chambre
2020-07-03 17:21:19.478,2020-07-03 17:21:27.489,Salon
2020-07-03 17:21:24.048,2020-07-03 17:21:39.187,Salle de bain
2020-07-03 17:21:27.489,2020-07-03 17:21:42.246,Salon
2020-07-03 17:21:42.246,2020-07-03 17:21:52.851,Chambre
2020-07-03 17:21:52.851,2020-07-03 17:22:04.029,Salon
2020-07-03 17:22:04.029,2020-07-03 17:22:08.652,Chambre
2020-07-03 17:22:08.652,2020-07-03 17:22:19.413,Cuisine
2020-07-03 17:22:12.985,2020-07-03 17:22:20.897,Chambre
2020-07-03 17:22:19.413,2020-07-03 17:22:22.605,Salon
2020-07-03 17:22:20.897,2020-07-03 17:22:29.121,Salle de bain
2020-07-03 17:22:22.605,2020-07-03 17:22:30.952,Chambre
2020-07-03 17:22:29.121,2020-07-03 17:22:33.626,Salon
2020-07-03 17:22:30.952,2020-07-03 17:22:35.470,Tapis de sport
2020-07-03 17:22:35.470,2020-07-03 17:22:39.449,Cuisine
2020-07-03 17:22:39.449,2020-07-03 17:22:44.941,Chambre
2020-07-03 17:22:41.257,2020-07-03 17:22:51.886,Salon
2020-07-03 17:22:44.941,2020-07-03 17:22:53.874,Chambre
2020-07-03 17:22:51.886,2020-07-03 17:22:58.478,Cuisine
2020-07-03 17:22:53.874,2020-07-03 17:23:04.828,Chambre
2020-07-03 17:22:58.478,2020-07-03 17:23:13.096,Salon
2020-07-03 17:23:04.828,2020-07-03 17:23:14.399,Chambre
2020-07-03 17:23:13.096,2020-07-03 17:23:18.600,Salon
2020-07-03 17:23:18.600,2020-07-03 17:23:28.714,Chambre
2020-07-03 17:23:28.714,2020-07-03 17:23:39.801,Salon
2020-07-03 17:23:37.894,2020-07-03 17:23:41.315,Chambre
2020-07-03 17:23:39.801,2020-07-03 17:23:44.762,Cuisine
2020-07-03 17:23:44.762,2020-07-03 17:23:44.910,Salle de bain
2020-07-03 17:23:44.910,2020-07-03 17:23:50.182,Placard couvert
2020-07-03 17:23:47.716,2020-07-03 17:23:51.705,Salon
2020-07-03 17:23:50.182,2020-07-03 17:23:53.887,Cuisine
2020-07-03 17:23:53.887,2020-07-03 17:23:58.979,Chambre
2020-07-03 17:23:58.979,2020-07-03 17:24:09.089,Réfrigérateur
2020-07-03 17:24:09.089,2020-07-03 17:24:31.809,Chambre
2020-07-03 17:24:31.809,2020-07-03 17:24:46.935,Cuisine
2020-07-03 17:24:46.935,2020-07-03 17:24:48.407,Chambre
2020-07-03 17:24:48.407,2020-07-03 17:24:58.945,Cuisine
2020-07-03 17:24:49.931,2020-07-03 17:25:00.749,Chambre
2020-07-03 17:24:58.945,2020-07-03 17:25:04.165,Cuisine
2020-07-03 17:25:00.749,2020-07-03 17:25:11.129,Salon
2020-07-03 17:25:04.165,2020-07-03 17:25:12.715,Chambre
2020-07-03 17:25:11.129,2020-07-03 17:25:19.162,Salon
2020-07-03 17:25:19.162,2020-07-03 17:25:29.793,Chambre
2020-07-03 17:25:32.666,2020-07-03 17:25:32.966,Cuisine
2020-07-03 17:25:32.966,2020-07-03 17:25:44.539,Salon
2020-07-03 17:25:44.539,2020-07-03 17:25:48.570,Chambre
2020-07-03 17:25:48.570,2020-07-03 17:25:59.169,Salon
2020-07-03 17:25:57.669,2020-07-03 17:26:04.353,Chambre
2020-07-03 17:25:59.169,2020-07-03 17:26:09.829,Réfrigérateur
2020-07-03 17:48:40.814,2020-07-03 17:48:52.479,Salon
2020-07-03 17:48:44.384,2020-07-03 17:48:53.972,Chambre
2020-07-03 17:48:52.479,2020-07-03 17:49:03.097,Salon
2020-07-03 17:49:03.097,2020-07-03 17:49:10.210,Chambre
2020-07-03 17:49:12.406,2020-07-03 17:49:24.458,Chambre
2020-07-03 17:49:18.788,2020-07-03 17:49:32.501,Salon
2020-07-03 17:49:24.458,2020-07-03 17:49:35.015,Chambre
2020-07-03 17:51:24.093,2020-07-03 17:51:27.836,Salon
2020-07-03 17:51:25.873,2020-07-03 17:51:30.165,Tapis de sport
2020-07-03 17:51:27.836,2020-07-03 17:51:41.203,Chambre
2020-07-03 17:51:30.165,2020-07-03 17:51:42.876,Cuisine
2020-07-03 17:51:41.203,2020-07-03 17:51:46.850,Chambre
2020-07-03 17:51:42.876,2020-07-03 17:51:48.975,Cuisine
2020-07-03 17:51:46.850,2020-07-03 17:51:51.231,Chambre
2020-07-03 17:51:51.231,2020-07-03 17:51:51.381,Réfrigérateur
2020-07-03 17:51:51.381,2020-07-03 17:52:02.384,Chambre
2020-07-03 17:52:00.108,2020-07-03 17:52:08.070,Réfrigérateur
2020-07-03 17:52:02.384,2020-07-03 17:52:10.198,Cuisine
2020-07-03 17:52:08.070,2020-07-03 17:52:14.577,Chambre
2020-07-03 17:52:10.198,2020-07-03 17:52:18.744,Placard couvert
2020-07-03 17:52:14.577,2020-07-03 17:52:20.669,Chambre
2020-07-03 17:52:41.489,2020-07-03 17:52:41.724,Chambre
2020-07-03 17:52:41.724,2020-07-03 17:52:53.366,Cuisine
2020-07-03 17:52:51.390,2020-07-03 17:52:56.489,Chambre
2020-07-03 17:52:53.366,2020-07-03 17:52:58.968,Salon
2020-07-03 17:53:50.692,2020-07-03 17:54:01.282,Salon
2020-07-03 17:54:01.282,2020-07-03 17:54:08.639,Cuisine
2020-07-03 17:54:08.639,2020-07-03 17:54:18.960,Chambre
2020-07-03 17:54:18.960,2020-07-03 17:54:30.061,Cuisine
2020-07-03 17:54:30.061,2020-07-03 17:54:51.187,Chambre
2020-07-03 17:54:51.187,2020-07-03 17:54:59.275,Cuisine
2020-07-03 17:54:59.275,2020-07-03 17:55:12.885,Chambre
2020-07-03 17:55:12.885,2020-07-03 17:55:23.947,Cuisine
2020-07-03 17:55:23.947,2020-07-03 17:55:28.986,Chambre
2020-07-03 17:55:30.328,2020-07-03 17:55:38.539,Cuisine
2020-07-03 17:55:42.639,2020-07-03 17:55:48.637,Chambre
2020-07-03 17:55:48.637,2020-07-03 17:56:00.772,Cuisine
2020-07-03 17:55:50.495,2020-07-03 17:56:02.342,Chambre
2020-07-03 17:56:00.772,2020-07-03 17:56:06.772,Cuisine
2020-07-03 17:56:02.342,2020-07-03 17:56:09.323,Réfrigérateur
2020-07-03 17:56:06.772,2020-07-03 17:56:11.274,Chambre
2020-07-03 17:56:09.323,2020-07-03 17:56:19.422,Réfrigérateur
2020-07-03 17:56:19.422,2020-07-03 17:56:31.487,Chambre
2020-07-03 17:56:31.487,2020-07-03 17:56:39.046,Réfrigérateur
2020-07-03 17:56:32.848,2020-07-03 17:56:41.515,Chambre
2020-07-03 17:56:41.515,2020-07-03 17:56:42.516,Réfrigérateur
2020-07-03 17:56:42.516,2020-07-03 17:56:48.714,Cuisine
2020-07-03 17:56:43.934,2020-07-03 17:56:53.701,Chambre
2020-07-03 17:56:53.701,2020-07-03 17:56:57.258,Réfrigérateur
2020-07-03 17:56:57.258,2020-07-03 17:57:03.757,Chambre
2020-07-03 17:57:03.757,2020-07-03 17:57:10.699,Réfrigérateur
2020-07-03 17:57:10.699,2020-07-03 17:57:15.700,Chambre
2020-07-03 17:57:12.547,2020-07-03 17:57:18.056,Réfrigérateur
2020-07-03 17:57:15.700,2020-07-03 17:57:21.621,Cuisine
2020-07-03 17:57:18.056,2020-07-03 17:57:27.501,Chambre
2020-07-03 17:57:21.621,2020-07-03 17:57:30.756,Cuisine
2020-07-03 17:57:27.501,2020-07-03 17:57:38.115,Chambre
2020-07-03 17:57:30.756,2020-07-03 17:57:39.328,Cuisine
2020-07-03 17:58:34.479,2020-07-03 17:58:35.023,Cuisine
2020-07-03 17:58:36.490,2020-07-03 17:58:36.668,Réfrigérateur
2020-07-03 17:58:36.668,2020-07-03 17:58:43.240,Cuisine
2020-07-03 17:58:43.240,2020-07-03 17:58:49.246,Chambre
2020-07-03 17:58:52.045,2020-07-03 17:58:52.587,Réfrigérateur
2020-07-03 17:59:04.357,2020-07-03 17:59:09.421,Chambre
2020-07-03 17:59:11.212,2020-07-03 17:59:11.540,Réfrigérateur
2020-07-03 17:59:11.540,2020-07-03 17:59:25.928,Chambre
2020-07-03 17:59:21.022,2020-07-03 17:59:31.090,Cuisine
2020-07-03 17:59:25.928,2020-07-03 17:59:33.721,Chambre
2020-07-03 17:59:31.090,2020-07-03 17:59:41.280,Cuisine
2020-07-03 17:59:41.280,2020-07-03 17:59:41.585,Réfrigérateur
2020-07-03 17:59:41.585,2020-07-03 17:59:46.748,Cuisine
2020-07-03 17:59:46.748,2020-07-03 17:59:49.253,Chambre
2020-07-03 17:59:49.253,2020-07-03 17:59:59.866,Cuisine
2020-07-03 17:59:56.628,2020-07-03 18:00:05.891,Chambre
2020-07-03 17:59:59.866,2020-07-03 18:00:08.384,Cuisine
2020-07-03 18:00:05.891,2020-07-03 18:00:12.274,Chambre
2020-07-03 18:00:12.274,2020-07-03 18:00:17.925,Réfrigérateur
2020-07-03 18:00:17.925,2020-07-03 18:00:26.898,Chambre
2020-07-03 18:00:22.469,2020-07-03 18:00:30.619,Cuisine
2020-07-03 18:00:26.898,2020-07-03 18:00:36.854,Chambre
2020-07-03 18:00:30.619,2020-07-03 18:00:38.883,Cuisine
2020-07-03 18:00:38.883,2020-07-03 18:00:39.124,Réfrigérateur
2020-07-03 18:00:39.124,2020-07-03 18:00:50.324,Cuisine
2020-07-03 18:00:50.324,2020-07-03 18:01:18.910,Chambre
2020-07-03 18:01:18.910,2020-07-03 18:01:29.462,Cuisine
2020-07-03 18:01:29.462,2020-07-03 18:01:49.176,Chambre
2020-07-03 18:01:49.176,2020-07-03 18:01:58.777,Cuisine
2020-07-03 18:01:52.791,2020-07-03 18:02:02.476,Chambre
2020-07-03 18:01:58.777,2020-07-03 18:02:08.871,Cuisine
2020-07-03 18:02:08.871,2020-07-03 18:02:31.505,Chambre
2020-07-03 18:02:31.505,2020-07-03 18:02:38.257,Cuisine
2020-07-03 18:02:32.925,2020-07-03 18:02:39.535,Réfrigérateur
2020-07-03 18:02:38.257,2020-07-03 18:02:45.357,Chambre
2020-07-03 18:02:39.535,2020-07-03 18:02:47.913,Cuisine
2020-07-03 18:02:47.913,2020-07-03 18:02:50.629,Réfrigérateur
2020-07-03 18:02:52.635,2020-07-03 18:02:58.643,Chambre
2020-07-03 18:03:06.181,2020-07-03 18:03:06.596,Réfrigérateur
2020-07-03 18:03:11.814,2020-07-03 18:03:19.913,Chambre
2020-07-03 18:03:19.913,2020-07-03 18:03:23.358,Cuisine
2020-07-03 18:03:21.566,2020-07-03 18:03:25.150,Réfrigérateur
2020-07-03 18:03:23.358,2020-07-03 18:03:32.590,Cuisine
2020-07-03 18:03:32.590,2020-07-03 18:03:41.235,Chambre
2020-07-03 18:03:41.235,2020-07-03 18:03:45.566,Tapis de sport
2020-07-03 18:03:42.788,2020-07-03 18:03:48.206,Salon
2020-07-03 18:03:45.566,2020-07-03 18:03:53.332,Cuisine
2020-07-03 18:03:48.206,2020-07-03 18:03:54.633,Chambre
2020-07-03 18:03:53.332,2020-07-03 18:03:59.429,Tapis de sport
2020-07-03 18:13:09.375,2020-07-03 18:13:20.527,Tapis de sport
2020-07-03 18:13:59.742,2020-07-03 18:14:10.298,Tapis de sport
2020-07-03 18:16:33.740,2020-07-03 18:17:04.973,Chambre
2020-07-03 18:25:29.508,2020-07-03 18:25:44.676,Tapis de sport
2020-07-03 19:23:51.614,2020-07-03 19:24:09.233,Tapis de sport
2020-07-03 19:45:13.116,2020-07-03 19:45:28.253,Tapis de sport
2020-07-03 19:45:28.253,2020-07-03 19:45:31.238,Chambre
2020-07-03 19:45:31.238,2020-07-03 19:45:34.305,Tapis de sport
2020-07-03 19:45:33.035,2020-07-03 19:45:41.297,Salon
2020-07-03 19:45:34.305,2020-07-03 19:45:43.859,Chambre
2020-07-03 19:45:41.297,2020-07-03 19:45:51.336,Salon
2020-07-03 19:45:43.859,2020-07-03 19:45:56.444,Chambre
2020-07-03 19:45:51.336,2020-07-03 19:46:01.634,Cuisine
2020-07-03 19:46:01.634,2020-07-03 19:46:11.368,Chambre
2020-07-03 19:46:03.977,2020-07-03 19:46:13.116,Cuisine
2020-07-03 19:46:11.368,2020-07-03 19:46:16.523,Chambre
2020-07-03 19:46:13.116,2020-07-03 19:46:20.626,Balcon
2020-07-03 19:46:16.523,2020-07-03 19:46:22.640,Chambre
2020-07-03 19:46:22.640,2020-07-03 19:46:28.740,Cuisine
2020-07-03 19:46:28.740,2020-07-03 19:46:37.640,Chambre
2020-07-03 19:46:31.256,2020-07-03 19:46:39.405,Réfrigérateur
2020-07-03 19:46:37.640,2020-07-03 19:46:43.832,Cuisine
2020-07-03 19:46:39.405,2020-07-03 19:46:45.889,Chambre
2020-07-03 19:46:43.832,2020-07-03 19:46:50.647,Réfrigérateur
2020-07-03 19:46:45.889,2020-07-03 19:46:52.365,Cuisine
2020-07-03 19:46:50.647,2020-07-03 19:47:01.695,Chambre
2020-07-03 19:46:52.365,2020-07-03 19:47:04.979,Cuisine
2020-07-03 19:47:01.695,2020-07-03 19:47:15.305,Chambre
2020-07-03 19:47:04.979,2020-07-03 19:47:16.582,Réfrigérateur
2020-07-03 19:47:15.305,2020-07-03 19:47:19.664,Chambre
2020-07-03 19:47:16.582,2020-07-03 19:47:21.633,Cuisine
2020-07-03 19:47:19.664,2020-07-03 19:47:27.452,Chambre
2020-07-03 19:47:21.633,2020-07-03 19:47:31.262,Cuisine
2020-07-03 19:47:27.452,2020-07-03 19:47:38.694,Chambre
2020-07-03 19:47:31.262,2020-07-03 19:47:40.077,Cuisine
2020-07-03 19:47:40.077,2020-07-03 19:47:40.319,Réfrigérateur
2020-07-03 19:47:40.319,2020-07-03 19:47:52.036,Chambre
2020-07-03 19:47:41.889,2020-07-03 19:47:54.731,Cuisine
2020-07-03 19:47:52.036,2020-07-03 19:48:01.098,Salle de bain
2020-07-03 19:50:05.037,2020-07-03 19:50:11.232,Réfrigérateur
2020-07-03 19:50:07.676,2020-07-03 19:50:15.065,Cuisine
2020-07-03 19:50:11.232,2020-07-03 19:50:16.356,Réfrigérateur
2020-07-03 19:50:15.065,2020-07-03 19:50:17.642,Cuisine
2020-07-03 19:50:17.642,2020-07-03 19:50:20.699,Chambre
2020-07-03 19:50:20.699,2020-07-03 19:50:31.900,Salon
2020-07-03 19:50:24.144,2020-07-03 19:50:33.281,Chambre
2020-07-03 19:50:33.403,2020-07-03 19:50:43.526,Salon
2020-07-03 19:50:36.486,2020-07-03 19:50:44.530,Chambre
2020-07-03 19:50:43.526,2020-07-03 19:50:49.608,Tapis de sport
2020-07-03 19:50:44.530,2020-07-03 19:50:52.604,Salon
2020-07-03 19:50:49.608,2020-07-03 19:50:56.185,Chambre
2020-07-03 19:50:52.604,2020-07-03 19:51:00.724,Salon
2020-07-03 19:50:56.185,2020-07-03 19:51:03.949,Chambre
2020-07-03 19:51:00.724,2020-07-03 19:51:13.384,Cuisine
2020-07-03 19:51:03.949,2020-07-03 19:51:21.451,Salon
2020-07-03 19:51:21.451,2020-07-03 19:51:21.751,Chambre
2020-07-03 19:51:28.431,2020-07-03 19:51:39.028,Chambre
2020-07-03 19:51:36.429,2020-07-03 19:51:46.599,Tapis de sport
2020-07-03 19:52:22.129,2020-07-03 19:52:33.254,Tapis de sport
2020-07-03 19:52:33.254,2020-07-03 19:52:44.263,Chambre
2020-07-03 19:52:44.263,2020-07-03 19:52:53.418,Tapis de sport
2020-07-03 20:04:45.668,2020-07-03 20:04:57.756,Tapis de sport
2020-07-03 20:04:57.756,2020-07-03 20:05:01.793,Chambre
2020-07-03 20:05:01.793,2020-07-03 20:05:11.955,Tapis de sport
2020-07-03 20:05:04.717,2020-07-03 20:05:14.069,Chambre
2020-07-03 20:05:11.955,2020-07-03 20:05:23.087,Salon
2020-07-03 20:05:23.087,2020-07-03 20:05:52.286,Chambre
2020-07-03 20:05:52.286,2020-07-03 20:06:07.614,Salon
2020-07-03 20:06:06.337,2020-07-03 20:06:09.978,Tapis de sport
2020-07-03 20:06:09.978,2020-07-03 20:06:12.006,Chambre
2020-07-03 20:06:12.006,2020-07-03 20:06:22.115,Tapis de sport
2020-07-03 20:06:22.115,2020-07-03 20:06:44.163,Chambre
2020-07-03 20:06:44.163,2020-07-03 20:06:53.239,Tapis de sport
2020-07-03 20:06:46.248,2020-07-03 20:06:56.616,Chambre
2020-07-03 20:06:53.239,2020-07-03 20:07:04.316,Tapis de sport
2020-07-03 20:07:04.316,2020-07-03 20:07:22.592,Chambre
2020-07-03 20:07:22.592,2020-07-03 20:07:31.863,Tapis de sport
2020-07-03 20:07:24.671,2020-07-03 20:07:36.744,Chambre
2020-07-03 20:07:31.863,2020-07-03 20:07:42.605,Tapis de sport
2020-07-03 20:07:42.605,2020-07-03 20:07:53.718,Chambre
2020-07-03 20:07:53.718,2020-07-03 20:08:01.843,Tapis de sport
2020-07-03 20:08:01.843,2020-07-03 20:08:13.999,Chambre
2020-07-03 20:08:13.999,2020-07-03 20:08:22.696,Tapis de sport
2020-07-03 20:08:15.077,2020-07-03 20:08:26.507,Chambre
2020-07-03 20:08:22.696,2020-07-03 20:08:35.809,Tapis de sport
