date                   ,end_date               ,label
2020-06-18 15:12:45.107,2020-06-18 15:12:59.958,Salle manger ancienne Cuisine
2020-06-18 15:13:23.991,2020-06-18 15:27:31.712,Salon
2020-06-18 15:27:37.248,2020-06-18 15:32:58.514,Salle manger ancienne Cuisine
2020-06-18 15:33:08.264,2020-06-18 15:33:31.601,Salon
2020-06-18 15:33:46.151,2020-06-18 15:44:44.354,Salle manger ancienne Cuisine
2020-06-18 15:44:50.051,2020-06-18 15:45:03.938,Chambre à coucher
2020-06-18 15:45:12.360,2020-06-18 15:45:31.945,Salle manger ancienne Cuisine
2020-06-18 15:45:34.068,2020-06-18 15:45:57.987,Chambre à coucher
2020-06-18 15:46:03.587,2020-06-18 15:47:31.202,Salle manger ancienne Cuisine
2020-06-18 15:47:31.202,2020-06-18 15:47:48.185,Toilette
2020-06-18 15:47:41.106,2020-06-18 15:47:53.579,Salle manger ancienne Cuisine
2020-06-18 15:47:53.579,2020-06-18 15:51:18.951,Toilette
2020-06-18 15:51:24.700,2020-06-18 15:53:38.458,Salle de bain
2020-06-18 15:53:44.962,2020-06-18 15:54:26.375,Chambre à coucher
2020-06-18 15:54:32.592,2020-06-18 15:55:32.853,Salle manger ancienne Cuisine
2020-06-18 15:55:44.360,2020-06-18 15:59:00.958,Bureau
2020-06-18 15:59:02.094,2020-06-18 15:59:57.013,Placard 2
2020-06-18 16:00:47.202,2020-06-18 16:10:38.555,Bureau
2020-06-18 16:10:47.054,2020-06-18 16:18:18.062,Salle manger ancienne Cuisine
2020-06-18 16:19:08.805,2020-06-18 16:24:33.762,Salle manger ancienne Cuisine
2020-06-18 16:24:33.762,2020-06-18 16:24:38.688,Chambre à coucher
2020-06-18 16:24:38.688,2020-06-18 16:26:12.094,Salle manger ancienne Cuisine
2020-06-18 16:26:16.770,2020-06-18 16:26:16.890,Placard buffet
2020-06-18 16:26:22.754,2020-06-18 16:37:28.582,Salle manger ancienne Cuisine
2020-06-18 16:37:38.778,2020-06-18 16:37:46.365,Salon
2020-06-18 16:40:53.107,2020-06-18 16:40:55.532,Placard buffet
2020-06-18 16:40:56.986,2020-06-18 16:41:42.623,Salle manger ancienne Cuisine
2020-06-18 16:41:54.877,2020-06-18 16:45:32.720,Bureau
2020-06-18 16:45:32.720,2020-06-18 16:46:23.441,Ordinateur
2020-06-18 16:46:23.441,2020-06-18 16:47:54.932,Bureau
2020-06-18 16:47:54.932,2020-06-18 16:48:11.781,Ordinateur
2020-06-18 16:48:11.781,2020-06-18 17:05:22.975,Bureau
2020-06-18 17:05:38.319,2020-06-18 17:06:02.440,Salle manger ancienne Cuisine
2020-06-18 17:06:16.881,2020-06-18 17:20:40.071,Bureau
2020-06-18 17:20:40.071,2020-06-18 17:24:59.725,Toilette
2020-06-18 17:24:59.725,2020-06-18 17:41:08.512,Bureau
2020-06-18 17:41:59.262,2020-06-18 17:42:04.735,Placard 2
2020-06-18 17:42:04.735,2020-06-18 17:42:12.853,Salle de bain
2020-06-18 17:42:12.853,2020-06-18 17:42:15.240,Bureau
2020-06-18 17:42:32.467,2020-06-18 17:47:44.852,Salon
2020-06-18 17:47:44.852,2020-06-18 17:49:18.466,Bureau
2020-06-18 17:48:00.447,2020-06-18 17:50:00.162,Salon
2020-06-18 17:50:00.162,2020-06-18 17:50:10.699,Placard 2
2020-06-18 17:50:17.248,2020-06-18 17:50:36.098,Salon
2020-06-18 17:50:37.257,2020-06-18 17:50:41.686,Salle manger ancienne Cuisine
2020-06-18 17:50:45.931,2020-06-18 17:54:30.475,Salon
2020-06-18 17:54:34.987,2020-06-18 17:54:40.474,Chambre à coucher
2020-06-18 17:54:57.987,2020-06-18 17:59:49.096,Salon
2020-06-18 17:59:56.353,2020-06-18 18:00:02.257,Salle manger ancienne Cuisine
2020-06-18 18:00:06.645,2020-06-18 18:00:45.754,Placard 2
2020-06-18 18:00:57.535,2020-06-18 18:01:56.200,Salle manger ancienne Cuisine
2020-06-18 18:02:09.670,2020-06-18 18:02:35.660,Chambre à coucher
2020-06-18 18:02:46.745,2020-06-18 18:03:01.445,Bureau
2020-06-18 18:03:11.968,2020-06-18 18:03:24.481,Chambre à coucher
2020-06-18 18:03:26.440,2020-06-18 18:03:50.431,Salle manger ancienne Cuisine
2020-06-18 18:03:56.074,2020-06-18 18:04:59.853,Salon
2020-06-18 18:04:59.853,2020-06-18 18:05:25.846,Salle manger ancienne Cuisine
2020-06-18 18:05:25.846,2020-06-18 18:05:46.325,Salon
2020-06-18 18:05:46.325,2020-06-18 18:06:03.018,Salle manger ancienne Cuisine
2020-06-18 18:06:03.018,2020-06-18 18:06:46.887,Placard 2
2020-06-18 18:06:46.887,2020-06-18 18:07:01.729,Salle de bain
2020-06-18 18:07:01.729,2020-06-18 18:11:12.356,Salon
2020-06-18 18:11:12.356,2020-06-18 18:11:51.076,Bureau
2020-06-18 18:11:29.737,2020-06-18 18:11:52.915,Placard Penderie
2020-06-18 18:11:52.915,2020-06-18 18:12:19.952,Chambre à coucher
2020-06-18 18:12:19.952,2020-06-18 18:12:57.349,Placard Penderie
2020-06-18 18:12:57.349,2020-06-18 18:15:40.232,Chambre à coucher
2020-06-18 18:15:40.232,2020-06-18 18:16:20.416,Placard Penderie
2020-06-18 18:15:55.253,2020-06-18 18:16:24.329,Chambre à coucher
2020-06-18 18:16:20.416,2020-06-18 18:16:26.999,Placard Penderie
2020-06-18 18:16:26.999,2020-06-18 18:16:39.039,Chambre à coucher
2020-06-18 18:16:46.165,2020-06-18 18:17:13.143,Bureau
2020-06-18 18:17:26.302,2020-06-18 18:17:52.654,Chambre à coucher
2020-06-18 18:18:05.919,2020-06-18 18:18:16.320,Salon
2020-06-18 18:18:33.041,2020-06-18 18:19:07.095,Salle manger ancienne Cuisine
2020-06-18 18:19:57.069,2020-06-18 18:20:52.499,Salon
2020-06-18 18:20:53.996,2020-06-18 18:20:59.386,Salle manger ancienne Cuisine
2020-06-18 18:21:06.338,2020-06-18 18:21:11.435,Chambre à coucher
2020-06-18 18:25:35.095,2020-06-18 18:29:34.898,Toilette
2020-06-18 18:29:36.590,2020-06-18 18:31:14.412,Salle de bain
2020-06-18 18:31:17.751,2020-06-18 18:33:41.774,Bureau
2020-06-18 18:33:41.774,2020-06-18 18:33:49.244,Ordinateur
2020-06-18 18:33:45.833,2020-06-18 18:34:02.596,Bureau
2020-06-18 18:34:02.596,2020-06-18 18:34:02.785,Salle manger ancienne Cuisine
2020-06-18 18:35:10.586,2020-06-18 18:35:20.136,Toilette
2020-06-18 18:35:19.144,2020-06-18 18:35:22.144,Salle de bain
2020-06-18 18:35:22.144,2020-06-18 19:22:58.991,Sortie de maison
2020-06-18 19:23:41.775,2020-06-18 19:24:05.531,Salle manger ancienne Cuisine
2020-06-18 19:24:16.441,2020-06-18 19:25:29.223,Salon
2020-06-18 19:25:31.554,2020-06-18 19:26:11.607,Salle manger ancienne Cuisine
2020-06-18 19:26:20.834,2020-06-18 19:26:20.981,Réfrigérateur
2020-06-18 19:26:22.478,2020-06-18 19:28:08.960,Salle manger ancienne Cuisine
2020-06-18 19:28:08.960,2020-06-18 19:28:18.625,Placard buffet
2020-06-18 19:28:18.625,2020-06-18 19:28:48.752,Salle manger ancienne Cuisine
2020-06-18 19:29:03.644,2020-06-18 19:29:05.007,Placard buffet
2020-06-18 19:29:11.236,2020-06-18 19:29:12.594,Salle manger ancienne Cuisine
2020-06-18 19:29:12.594,2020-06-18 19:29:24.819,Réfrigérateur
2020-06-18 19:29:21.687,2020-06-18 19:29:34.238,Salle manger ancienne Cuisine
2020-06-18 19:29:24.819,2020-06-18 19:29:35.454,Réfrigérateur
2020-06-18 19:29:34.238,2020-06-18 19:29:45.825,Salle manger ancienne Cuisine
2020-06-18 19:29:35.454,2020-06-18 19:29:47.608,Réfrigérateur
2020-06-18 19:29:47.608,2020-06-18 19:30:46.571,Salle manger ancienne Cuisine
2020-06-18 19:30:51.864,2020-06-18 19:30:53.285,Réfrigérateur
2020-06-18 19:31:10.577,2020-06-18 19:34:18.067,Salle manger ancienne Cuisine
2020-06-18 19:34:27.187,2020-06-18 19:59:19.182,Salon
2020-06-18 19:59:31.134,2020-06-18 20:00:27.149,Salle manger ancienne Cuisine
2020-06-18 20:00:27.149,2020-06-18 20:00:50.623,Placard 2
2020-06-18 20:00:38.974,2020-06-18 20:01:35.876,Salle de bain
2020-06-18 20:00:50.623,2020-06-18 20:01:45.120,Placard 2
2020-06-18 20:01:45.120,2020-06-18 20:02:01.206,Salle manger ancienne Cuisine
2020-06-18 20:02:09.042,2020-06-18 20:09:58.664,Salon
2020-06-18 20:10:08.785,2020-06-18 20:11:10.309,Placard 2
2020-06-18 20:11:20.657,2020-06-18 20:31:01.677,Salon
2020-06-18 20:38:05.463,2020-06-18 20:45:36.688,Salon
2020-06-18 20:45:36.688,2020-06-18 20:46:43.005,Toilette
2020-06-18 20:46:43.005,2020-06-18 20:47:00.279,Salon
2020-06-18 20:47:12.030,2020-06-18 20:50:06.673,Salle manger ancienne Cuisine
2020-06-18 20:50:14.251,2020-06-18 20:50:19.905,Placard buffet
2020-06-18 20:50:19.905,2020-06-18 20:50:26.887,Salle manger ancienne Cuisine
2020-06-18 20:50:24.533,2020-06-18 20:50:34.070,Placard buffet
2020-06-18 20:50:34.070,2020-06-18 20:51:41.288,Salle manger ancienne Cuisine
2020-06-18 20:51:47.321,2020-06-18 20:53:08.557,Salon
2020-06-18 20:53:13.538,2020-06-18 20:53:15.884,Salle manger ancienne Cuisine
2020-06-18 20:53:15.884,2020-06-18 20:53:31.142,Réfrigérateur
2020-06-18 20:53:24.286,2020-06-18 20:53:32.262,Salle manger ancienne Cuisine
2020-06-18 20:53:31.142,2020-06-18 20:53:36.537,Réfrigérateur
2020-06-18 20:53:36.537,2020-06-18 20:53:54.171,Salle manger ancienne Cuisine
2020-06-18 20:53:54.171,2020-06-18 20:54:04.681,Placard buffet
2020-06-18 20:54:04.681,2020-06-18 20:54:19.196,Salle manger ancienne Cuisine
2020-06-18 20:54:19.196,2020-06-18 20:54:27.610,Placard buffet
2020-06-18 20:54:20.262,2020-06-18 20:54:31.581,Salle manger ancienne Cuisine
2020-06-18 20:54:31.581,2020-06-18 20:54:52.482,Salon
2020-06-18 20:54:53.746,2020-06-18 20:54:59.198,Salle manger ancienne Cuisine
2020-06-18 20:55:09.983,2020-06-18 20:55:10.134,Réfrigérateur
2020-06-18 20:55:29.054,2020-06-18 21:56:00.688,Salon
2020-06-18 21:56:11.039,2020-06-18 21:56:25.053,Placard 2
2020-06-18 21:56:31.784,2020-06-18 21:57:33.104,Salle manger ancienne Cuisine
2020-06-18 21:57:38.808,2020-06-18 22:00:32.905,Toilette
2020-06-18 22:08:22.478,2020-06-19 04:23:53.892,Chambre à coucher
2020-06-19 04:24:03.816,2020-06-19 04:31:17.829,Toilette
2020-06-19 04:31:25.294,2020-06-19 04:32:48.367,Salle de bain
2020-06-19 04:32:57.551,2020-06-19 05:07:38.696,Chambre à coucher
2020-06-19 05:07:55.197,2020-06-19 05:08:06.620,Bureau
2020-06-19 05:08:06.620,2020-06-19 05:08:30.817,Toilette
2020-06-19 05:08:30.817,2020-06-19 05:08:50.692,Salon
2020-06-19 05:09:17.042,2020-06-19 05:14:29.855,Salle manger ancienne Cuisine
2020-06-19 05:14:29.855,2020-06-19 05:14:44.362,Réfrigérateur
2020-06-19 05:14:44.362,2020-06-19 05:14:44.509,Salle manger ancienne Cuisine
2020-06-19 05:14:44.509,2020-06-19 05:14:54.976,Réfrigérateur
2020-06-19 05:14:54.976,2020-06-19 05:16:52.299,Salle manger ancienne Cuisine
2020-06-19 05:16:52.299,2020-06-19 05:17:03.827,Réfrigérateur
2020-06-19 05:16:58.689,2020-06-19 05:17:14.231,Salle manger ancienne Cuisine
2020-06-19 05:17:03.827,2020-06-19 05:17:15.154,Réfrigérateur
2020-06-19 05:17:15.154,2020-06-19 05:18:01.205,Salle manger ancienne Cuisine
2020-06-19 05:18:10.613,2020-06-19 05:18:12.491,Placard buffet
2020-06-19 05:18:20.354,2020-06-19 05:19:43.899,Salle manger ancienne Cuisine
2020-06-19 05:19:45.778,2020-06-19 05:19:45.898,Placard buffet
2020-06-19 05:20:21.021,2020-06-19 05:31:36.261,Salle manger ancienne Cuisine
2020-06-19 05:31:37.802,2020-06-19 05:31:40.556,Réfrigérateur
2020-06-19 05:31:46.754,2020-06-19 05:31:49.208,Salle manger ancienne Cuisine
2020-06-19 05:31:49.208,2020-06-19 05:32:01.043,Réfrigérateur
2020-06-19 05:32:01.043,2020-06-19 05:33:17.029,Salle manger ancienne Cuisine
2020-06-19 05:33:28.186,2020-06-19 05:33:33.102,Salle de bain
2020-06-19 05:33:33.102,2020-06-19 05:33:52.167,Placard 1
2020-06-19 05:33:52.167,2020-06-19 05:44:31.587,Salle manger ancienne Cuisine
2020-06-19 05:44:45.846,2020-06-19 05:44:49.305,Bureau
2020-06-19 05:44:49.305,2020-06-19 05:44:59.255,Ordinateur
2020-06-19 05:44:59.255,2020-06-19 05:45:07.152,Bureau
2020-06-19 05:45:23.685,2020-06-19 05:45:28.601,Salon
2020-06-19 05:45:42.468,2020-06-19 05:45:56.909,Salle manger ancienne Cuisine
2020-06-19 05:46:08.687,2020-06-19 05:46:19.722,Chambre à coucher
2020-06-19 05:46:27.638,2020-06-19 05:48:17.316,Bureau
2020-06-19 05:55:51.351,2020-06-19 07:14:30.834,Bureau
2020-06-19 07:14:30.834,2020-06-19 07:24:23.455,Chambre à coucher
2020-06-19 07:24:23.455,2020-06-19 07:24:26.866,Bureau
2020-06-19 07:24:34.401,2020-06-19 07:27:38.957,Toilette
2020-06-19 07:27:45.031,2020-06-19 07:28:16.429,Salle de bain
2020-06-19 07:28:25.686,2020-06-19 07:51:48.658,Bureau
2020-06-19 07:51:54.680,2020-06-19 07:53:14.061,Salle de bain
2020-06-19 07:53:23.203,2020-06-19 07:53:28.710,Salle manger ancienne Cuisine
2020-06-19 08:04:43.253,2020-06-19 08:04:49.728,Salon
2020-06-19 08:05:01.378,2020-06-19 08:05:30.518,Salle manger ancienne Cuisine
2020-06-19 08:05:41.054,2020-06-19 08:17:21.222,Salon
2020-06-19 08:17:42.351,2020-06-19 08:26:23.852,Bureau
2020-06-19 08:26:23.852,2020-06-19 08:26:53.637,Chambre à coucher
2020-06-19 08:26:53.637,2020-06-19 08:52:27.348,Bureau
2020-06-19 08:52:43.606,2020-06-19 08:55:58.558,Salon
2020-06-19 08:56:26.301,2020-06-19 09:07:04.607,Bureau
2020-06-19 09:07:11.440,2020-06-19 09:07:15.101,Chambre à coucher
2020-06-19 09:07:21.837,2020-06-19 09:07:32.372,Salle manger ancienne Cuisine
2020-06-19 09:07:37.619,2020-06-19 09:48:41.944,Salon
2020-06-19 09:49:06.377,2020-06-19 09:49:09.812,Placard 2
2020-06-19 09:49:09.812,2020-06-19 09:50:06.088,Bureau
2020-06-19 09:50:06.088,2020-06-19 09:52:15.468,Chambre à coucher
2020-06-19 09:52:21.970,2020-06-19 09:54:52.432,Bureau
2020-06-19 09:55:08.950,2020-06-19 09:58:13.140,Salon
2020-06-19 09:58:16.116,2020-06-19 09:59:11.957,Salle manger ancienne Cuisine
2020-06-19 09:59:25.628,2020-06-19 10:00:11.797,Salon
2020-06-19 10:00:31.477,2020-06-19 10:00:31.717,Salle manger ancienne Cuisine
2020-06-19 10:00:44.792,2020-06-19 10:01:06.193,Salon
2020-06-19 10:04:00.043,2020-06-19 10:05:16.143,Salon
2020-06-19 10:05:39.721,2020-06-19 10:28:20.255,Bureau
2020-06-19 10:28:34.987,2020-06-19 10:30:39.201,Salon
2020-06-19 10:30:54.923,2020-06-19 10:43:53.310,Bureau
2020-06-19 10:43:53.310,2020-06-19 10:45:23.829,Salon
2020-06-19 10:45:23.829,2020-06-19 10:49:00.012,Salle manger ancienne Cuisine
2020-06-19 10:49:00.012,2020-06-19 10:49:07.941,Réfrigérateur
2020-06-19 10:49:07.941,2020-06-19 10:49:44.551,Salle manger ancienne Cuisine
2020-06-19 10:49:44.551,2020-06-19 10:49:53.097,Réfrigérateur
2020-06-19 10:49:53.097,2020-06-19 11:14:26.552,Salle manger ancienne Cuisine
2020-06-19 11:14:26.552,2020-06-19 11:14:36.549,Placard buffet
2020-06-19 11:14:36.549,2020-06-19 11:14:41.520,Salle manger ancienne Cuisine
2020-06-19 11:14:41.520,2020-06-19 11:14:46.418,Placard buffet
2020-06-19 11:14:46.418,2020-06-19 11:18:45.626,Salle manger ancienne Cuisine
2020-06-19 11:18:45.626,2020-06-19 11:18:56.138,Réfrigérateur
2020-06-19 11:18:56.138,2020-06-19 11:20:09.299,Salle manger ancienne Cuisine
2020-06-19 11:20:09.299,2020-06-19 11:26:34.845,Toilette
2020-06-19 11:26:34.845,2020-06-19 11:30:08.204,Salle manger ancienne Cuisine
2020-06-19 11:30:08.204,2020-06-19 11:30:23.191,Réfrigérateur
2020-06-19 11:30:23.191,2020-06-19 11:30:28.259,Salle manger ancienne Cuisine
2020-06-19 11:30:28.259,2020-06-19 11:30:35.657,Réfrigérateur
2020-06-19 11:30:35.657,2020-06-19 11:43:46.631,Salle manger ancienne Cuisine
2020-06-19 11:43:47.884,2020-06-19 11:43:57.296,Réfrigérateur
2020-06-19 11:43:59.261,2020-06-19 11:44:37.883,Salle manger ancienne Cuisine
2020-06-19 11:44:37.883,2020-06-19 11:44:57.251,Placard buffet
2020-06-19 11:44:40.937,2020-06-19 11:44:59.436,Salle manger ancienne Cuisine
2020-06-19 11:44:59.436,2020-06-19 11:44:59.613,Placard buffet
2020-06-19 11:44:59.613,2020-06-19 11:45:12.582,Salle manger ancienne Cuisine
2020-06-19 11:45:10.000,2020-06-19 11:45:20.419,Placard buffet
2020-06-19 11:45:20.419,2020-06-19 11:46:00.955,Salle manger ancienne Cuisine
2020-06-19 11:46:13.491,2020-06-19 11:46:16.912,Placard buffet
2020-06-19 11:46:21.345,2020-06-19 11:46:48.214,Salle manger ancienne Cuisine
2020-06-19 11:46:57.226,2020-06-19 11:47:02.198,Placard buffet
2020-06-19 11:47:02.198,2020-06-19 11:47:18.759,Salle manger ancienne Cuisine
2020-06-19 11:47:03.605,2020-06-19 11:47:21.714,Placard buffet
2020-06-19 11:47:21.714,2020-06-19 12:01:42.767,Salle manger ancienne Cuisine
2020-06-19 12:01:48.156,2020-06-19 12:01:54.065,Placard buffet
2020-06-19 12:01:55.904,2020-06-19 12:02:53.179,Salle manger ancienne Cuisine
2020-06-19 12:03:02.441,2020-06-19 12:03:38.180,Salle de bain
2020-06-19 12:03:39.487,2020-06-19 12:16:34.548,Salle manger ancienne Cuisine
2020-06-19 12:16:43.318,2020-06-19 12:16:43.469,Réfrigérateur
2020-06-19 12:17:10.294,2020-06-19 12:30:30.275,Salle manger ancienne Cuisine
2020-06-19 12:30:34.604,2020-06-19 12:30:43.077,Placard 2
2020-06-19 12:30:53.996,2020-06-19 12:48:46.838,Salle manger ancienne Cuisine
2020-06-19 12:49:01.309,2020-06-19 12:52:02.034,Toilette
2020-06-19 12:52:02.034,2020-06-19 12:53:09.105,Salle de bain
2020-06-19 12:53:09.105,2020-06-19 12:53:22.653,Toilette
2020-06-19 12:53:22.653,2020-06-19 12:53:39.377,Salle de bain
2020-06-19 12:53:39.377,2020-06-19 12:53:41.307,Salle manger ancienne Cuisine
2020-06-19 12:57:39.585,2020-06-19 12:58:20.910,Salle manger ancienne Cuisine
2020-06-19 12:58:29.693,2020-06-19 13:32:11.874,Salon
2020-06-19 13:33:05.616,2020-06-19 13:49:29.696,Bureau
2020-06-19 13:49:29.696,2020-06-19 13:49:54.601,Ordinateur
2020-06-19 13:49:54.601,2020-06-19 13:55:34.378,Bureau
2020-06-19 13:58:17.242,2020-06-19 14:36:34.552,Bureau
2020-06-19 14:36:34.552,2020-06-19 14:36:43.045,Ordinateur
2020-06-19 14:36:43.045,2020-06-19 14:36:43.165,Bureau
2020-06-19 14:37:08.292,2020-06-19 14:37:30.886,Salle manger ancienne Cuisine
2020-06-19 14:40:11.446,2020-06-19 16:51:21.121,Sortie de maison
2020-06-19 16:52:00.264,2020-06-19 16:52:13.602,Salle manger ancienne Cuisine
2020-06-19 16:52:15.945,2020-06-19 16:57:18.831,Toilette
2020-06-19 16:57:27.479,2020-06-19 16:57:35.978,Salle de bain
2020-06-19 16:57:35.978,2020-06-19 16:58:10.730,Toilette
2020-06-19 16:57:41.888,2020-06-19 16:59:57.908,Salle de bain
2020-06-19 16:59:57.908,2020-06-19 17:00:16.782,Salle manger ancienne Cuisine
2020-06-19 17:06:36.947,2020-06-19 17:06:51.453,Toilette
2020-06-19 17:06:56.904,2020-06-19 17:09:27.713,Salle de bain
2020-06-19 17:09:32.040,2020-06-19 17:10:39.931,Chambre à coucher
2020-06-19 17:10:39.931,2020-06-19 17:11:41.951,Salle de bain
2020-06-19 17:11:41.951,2020-06-19 17:11:42.132,Chambre à coucher
2020-06-19 17:11:52.805,2020-06-19 17:12:23.587,Salle manger ancienne Cuisine
2020-06-19 17:12:23.587,2020-06-19 17:15:07.864,Salle de bain
2020-06-19 17:12:30.911,2020-06-19 17:15:29.562,Placard 1
2020-06-19 17:15:07.864,2020-06-19 17:16:03.518,Salle de bain
2020-06-19 17:16:03.518,2020-06-19 17:16:13.986,Salle manger ancienne Cuisine
2020-06-19 17:16:22.928,2020-06-19 18:42:18.738,Salon
2020-06-19 18:42:29.188,2020-06-19 18:43:15.158,Salle manger ancienne Cuisine
2020-06-19 18:43:15.158,2020-06-19 18:43:23.599,Réfrigérateur
2020-06-19 18:43:19.708,2020-06-19 18:43:42.546,Salle manger ancienne Cuisine
2020-06-19 18:43:23.599,2020-06-19 18:43:48.132,Réfrigérateur
2020-06-19 18:43:48.132,2020-06-19 18:44:15.926,Salle manger ancienne Cuisine
2020-06-19 18:44:18.420,2020-06-19 18:44:33.761,Réfrigérateur
2020-06-19 18:44:35.354,2020-06-19 18:45:04.839,Salle manger ancienne Cuisine
2020-06-19 18:45:04.839,2020-06-19 18:45:15.722,Placard buffet
2020-06-19 18:45:15.722,2020-06-19 18:45:28.700,Salle manger ancienne Cuisine
2020-06-19 18:45:33.691,2020-06-19 18:46:06.990,Salle manger ancienne Cuisine
2020-06-19 18:45:58.181,2020-06-19 18:46:12.792,Placard buffet
2020-06-19 18:46:12.792,2020-06-19 18:49:22.883,Salle manger ancienne Cuisine
2020-06-19 18:49:32.690,2020-06-19 19:15:45.792,Salon
2020-06-19 19:15:45.792,2020-06-19 19:22:02.318,Chambre à coucher
2020-06-19 19:22:02.318,2020-06-19 19:25:30.231,Salon
2020-06-19 19:25:40.302,2020-06-19 19:25:55.011,Salle manger ancienne Cuisine
2020-06-19 19:26:19.895,2020-06-19 19:26:49.081,Salon
2020-06-19 19:26:59.089,2020-06-19 19:37:42.645,Salle manger ancienne Cuisine
2020-06-19 19:37:49.541,2020-06-19 19:47:13.843,Salon
2020-06-19 19:47:21.390,2020-06-19 19:47:29.359,Salle manger ancienne Cuisine
2020-06-19 19:47:47.442,2020-06-19 19:56:38.565,Salon
2020-06-19 19:56:38.565,2020-06-19 19:56:59.932,Bureau
2020-06-19 19:56:56.956,2020-06-19 19:57:03.412,Ordinateur
2020-06-19 19:56:59.932,2020-06-19 19:57:06.876,Bureau
2020-06-19 19:57:03.412,2020-06-19 19:57:24.414,Ordinateur
2020-06-19 19:57:24.414,2020-06-19 20:00:47.687,Bureau
2020-06-19 20:00:47.687,2020-06-19 20:02:33.720,Placard 1
2020-06-19 20:02:33.720,2020-06-19 20:18:32.981,Bureau
2020-06-19 20:18:32.981,2020-06-19 20:22:04.341,Toilette
2020-06-19 20:22:08.433,2020-06-19 20:24:27.023,Salle de bain
2020-06-19 20:24:27.023,2020-06-19 20:24:39.681,Placard 2
2020-06-19 20:24:39.681,2020-06-19 20:44:47.903,Bureau
2020-06-19 20:44:51.236,2020-06-19 20:44:55.629,Ordinateur
2020-06-19 20:44:55.629,2020-06-19 20:45:02.523,Bureau
2020-06-19 20:44:57.984,2020-06-19 20:45:26.100,Ordinateur
2020-06-19 20:45:26.100,2020-06-19 20:45:26.313,Bureau
2020-06-19 20:45:26.313,2020-06-19 20:46:04.493,Salon
2020-06-19 20:46:04.493,2020-06-19 20:46:09.467,Salle manger ancienne Cuisine
2020-06-19 20:46:23.664,2020-06-19 21:19:05.252,Salon
2020-06-19 21:19:15.662,2020-06-19 21:19:36.688,Salle manger ancienne Cuisine
2020-06-19 21:19:44.366,2020-06-19 21:19:44.485,Salon
2020-06-19 21:20:15.808,2020-06-19 21:20:29.721,Bureau
2020-06-19 21:20:29.721,2020-06-19 21:22:58.028,Salon
2020-06-19 21:25:08.133,2020-06-19 22:45:57.237,Salon
2020-06-19 22:46:18.390,2020-06-19 22:49:00.553,Toilette
2020-06-19 23:02:03.902,2020-06-20 00:29:59.016,Chambre à coucher
2020-06-20 00:29:59.016,2020-06-20 00:50:06.503,Salon
2020-06-20 00:50:06.503,2020-06-20 05:34:28.991,Chambre à coucher
2020-06-20 05:44:17.603,2020-06-20 05:45:23.653,Salle de bain
2020-06-20 05:45:33.989,2020-06-20 05:45:49.835,Bureau
2020-06-20 05:46:10.121,2020-06-20 05:46:21.342,Salon
2020-06-20 05:46:41.269,2020-06-20 05:49:14.189,Salle de bain
2020-06-20 05:49:15.396,2020-06-20 05:50:42.014,Salle manger ancienne Cuisine
2020-06-20 05:50:42.014,2020-06-20 05:54:40.696,Salle de bain
2020-06-20 05:54:34.794,2020-06-20 05:54:59.285,Bureau
2020-06-20 05:54:59.285,2020-06-20 05:56:21.360,Salle manger ancienne Cuisine
2020-06-20 05:56:21.360,2020-06-20 05:56:32.838,Réfrigérateur
2020-06-20 05:56:29.446,2020-06-20 05:56:42.256,Salle manger ancienne Cuisine
2020-06-20 05:56:32.838,2020-06-20 05:56:43.710,Réfrigérateur
2020-06-20 05:56:43.710,2020-06-20 05:58:22.784,Salle manger ancienne Cuisine
2020-06-20 05:58:22.784,2020-06-20 05:58:30.732,Réfrigérateur
2020-06-20 05:58:30.732,2020-06-20 05:58:33.089,Salle manger ancienne Cuisine
2020-06-20 05:58:33.089,2020-06-20 05:58:42.056,Placard buffet
2020-06-20 05:58:38.636,2020-06-20 05:59:28.550,Salle manger ancienne Cuisine
2020-06-20 05:59:30.191,2020-06-20 06:03:34.959,Salle manger ancienne Cuisine
2020-06-20 06:04:45.046,2020-06-20 06:17:27.323,Salle manger ancienne Cuisine
2020-06-20 06:17:27.323,2020-06-20 06:17:34.751,Réfrigérateur
2020-06-20 06:17:31.680,2020-06-20 06:17:39.671,Salle manger ancienne Cuisine
2020-06-20 06:17:34.751,2020-06-20 06:17:43.277,Réfrigérateur
2020-06-20 06:17:43.277,2020-06-20 06:18:24.116,Salle manger ancienne Cuisine
2020-06-20 06:18:29.958,2020-06-20 06:18:30.078,Placard buffet
2020-06-20 06:18:33.658,2020-06-20 06:19:01.057,Salle manger ancienne Cuisine
2020-06-20 06:19:32.186,2020-06-20 06:26:17.596,Salle manger ancienne Cuisine
2020-06-20 06:26:17.596,2020-06-20 06:26:40.067,Salle de bain
2020-06-20 06:26:40.067,2020-06-20 06:30:15.177,Salle manger ancienne Cuisine
2020-06-20 06:30:37.335,2020-06-20 06:30:42.276,Bureau
2020-06-20 06:30:42.276,2020-06-20 06:30:47.389,Salle de bain
2020-06-20 06:30:45.951,2020-06-20 06:30:48.714,Ordinateur
2020-06-20 06:30:47.389,2020-06-20 06:30:52.834,Bureau
2020-06-20 06:30:48.714,2020-06-20 06:31:08.133,Ordinateur
2020-06-20 06:30:52.834,2020-06-20 06:31:28.668,Bureau
2020-06-20 06:31:28.668,2020-06-20 06:31:36.023,Salon
